,pred_entropy-tau,pred_entropy-spearman,brier-tau,brier-spearman,pred_err-tau,pred_err-spearman,log_pred_prob-tau,log_pred_prob-spearman,i_model,method,k,dist,seed,timestamp,i_ens
6679f38b-e622-4867-98f0-7b3c63b73e20,-0.1810628552555837,-0.2700382663813445,-0.14113325590691264,-0.21134833956562812,-0.163162542360244,-0.24380999637780285,0.1553162364742464,0.2322654660718034,-1,AvgDist,100,euclidean,4,1715627334.961067,2
f4d7ecd1-024d-4e26-b548-36b7224ae3b6,-0.23261673423976795,-0.34665588730311847,-0.1861226383210024,-0.2779390950610644,-0.21159334895796575,-0.31548309154208126,0.20247019536536492,0.3020723402134104,-1,AvgDist,100,euclidean,4,1715627334.961067,3
3282145b-05f4-4843-95fa-f4316aa3564b,-0.18040193446981656,-0.2686991274143071,-0.14298006517273126,-0.21365084362268658,-0.1630893199189645,-0.2433165654710347,0.15583527313601725,0.23253219414457627,-1,AvgDist,100,euclidean,4,1715627334.961067,4
7fc87f93-e723-448c-b222-84182d56d6e0,-0.23265563580881446,-0.3461339174468384,-0.18160400400892215,-0.2711055071076282,-0.2100091282140089,-0.3130048139502553,0.19993331932326464,0.2980582404162067,-1,AvgDist,100,euclidean,4,1715627334.961067,5
a08d3186-27b4-499f-bbce-f7b917601be2,-0.2553847844477085,-0.3776800192131949,-0.20801779922312824,-0.30882873713096415,-0.23466646888685538,-0.34743972076915897,0.22504870537930713,0.3332677089386735,-1,AvgDist,100,euclidean,4,1715627334.961067,6
de8fb0af-89ee-4fb5-93aa-1b2dcee1acbb,-0.22209716969446217,-0.33040753479991736,-0.17190486142901965,-0.25665190261237825,-0.19940561645465837,-0.2971404748554503,0.18967348148937746,0.28288724593214837,-1,AvgDist,100,euclidean,4,1715627334.961067,7
2c4c0f08-9dca-4671-b42c-6b57371040c9,-0.19243559819822936,-0.2886421562980082,-0.15248743619135915,-0.22912719807564486,-0.17445571697372816,-0.26193407810948527,0.16655984596537046,0.25012576758676447,-1,AvgDist,100,euclidean,4,1715627334.961067,8
642b1b26-0061-4150-b5ea-997143cd2ac3,-0.2281022958500471,-0.33898553201619447,-0.1784768833837173,-0.26629974512097543,-0.20628963022095076,-0.3070976652774025,0.19657685700107402,0.2927495467430604,-1,AvgDist,100,euclidean,4,1715627334.961067,9
17a5cbd3-f7aa-49ab-a835-8e813fcd6145,-0.23810421804265092,-0.3539958330811981,-0.1852008371238822,-0.2765472881860657,-0.21400588338951837,-0.3187806067229329,0.2037329340399934,0.3036574425967939,-1,ens-AvgDist,100,euclidean,4,1715627334.961067,
15431765-9118-445f-8a9e-a5c41693cbc7,0.03131224870769451,0.04412049912330653,-0.014581349101040532,-0.023270976894500906,0.005570081441099556,0.006471694157817916,0.0014958668288845003,0.0038170104128134557,-1,L2Norm,,euclidean,4,1715627334.961067,0
7aabc815-ee86-4060-89e3-9996c5ac2e2b,0.09711562705764785,0.14536056508412398,0.05278308533080377,0.07922726262715457,0.0736212755134234,0.11039895366739538,-0.06662723902695739,-0.10001559776839608,-1,L2Norm,,euclidean,4,1715627334.961067,1
c26010eb-51de-44df-b974-10f0e16fe099,0.11810187996126975,0.1760339210191476,0.06411095647894414,0.0960071678565137,0.09120687994919581,0.13645867281075189,-0.08220339530325148,-0.12321123503321786,-1,L2Norm,,euclidean,4,1715627334.961067,2
4fd15758-d01c-4768-bf2e-721518cd2908,0.13264850493991834,0.1989563691674043,0.08632956832587402,0.1299987510950847,0.10874729168350138,0.16346693568532986,-0.1008944470917517,-0.15185896691071418,-1,L2Norm,,euclidean,4,1715627334.961067,3
59a5eb65-1067-4a95-b55c-e729ec197058,0.07213047244330005,0.10765417588658915,0.03542523834823858,0.0532365808110404,0.05120015012204635,0.07674817669680753,-0.0454897077988475,-0.06840472345899924,-1,L2Norm,,euclidean,4,1715627334.961067,4
e93eed8f-86c9-4b5e-a433-03e7c02c269b,0.1562571390656045,0.23324331046936284,0.0970229945465457,0.14528461231761533,0.12705498993266143,0.19004370727154407,-0.11667320456746007,-0.17468380572603215,-1,L2Norm,,euclidean,4,1715627334.961067,5
ef1313fe-2544-4378-a5c9-48ce6f4cf007,0.1613335938810026,0.23978362167531764,0.113231307978561,0.16934973884359925,0.13586556987801848,0.20261873699197697,-0.12764419640199545,-0.19056511516684274,-1,L2Norm,,euclidean,4,1715627334.961067,6
32805c5e-0fbb-4b95-acd7-25891c6496de,0.1083949821896885,0.16201390857979053,0.06188912694701098,0.0930815143739528,0.08398571485785825,0.12597505875075513,-0.07639328820858593,-0.11485089165095744,-1,L2Norm,,euclidean,4,1715627334.961067,7
b6ba7ee3-784e-42ec-9ad9-0e34973f4b01,0.04771867990298717,0.07139154433610687,0.012299430643330457,0.01876447633594287,0.028108055138430846,0.04224421790263314,-0.02258492153368263,-0.03413738207539682,-1,L2Norm,,euclidean,4,1715627334.961067,8
df1e9294-2103-46c4-ad4d-e0a0155acd00,0.10756016061825908,0.1597380931632448,0.0576284587687688,0.08584081790304054,0.08207954307033552,0.12225166643999887,-0.0733990344044944,-0.10953633136865963,-1,L2Norm,,euclidean,4,1715627334.961067,9
9796c915-54c3-424a-acc4-67eaea6af54b,0.11984297864347519,0.17936893903973042,0.06492771309725287,0.0975217156364691,0.09091285881694253,0.13642817961287515,-0.08182667346273251,-0.12305350120143463,-1,ens-L2Norm,,euclidean,4,1715627334.961067,
f6e66bac-b487-4142-ac85-ca727fa80bab,-0.23700546753120688,-0.35001920242633167,-0.1723170104683714,-0.25632307824316547,-0.20616480313396088,-0.30563233104679194,0.1947611125385323,0.28890156659803956,-1,FV,,euclidean,4,1715627334.961067,
